Rating (Stars),Number of Reviews,Free Delivery,Storage,New Bought Last Month,New Dashed MRP,New Discount (%),RAM,Brand_apple,Brand_oneplus,Brand_oppo,Brand_realme,Brand_samsung,Brand_vivo,Brand_xiaomi,Color_Black,Color_Black Titanium,Color_Blue,Color_Blue Titanium,Color_Gold,Color_Gray,Color_Green,Color_Midnight,Color_Natural Titanium,Color_Pink,Color_Purple,Color_Red,Color_Silver,Color_Starlight,Color_White,Color_Yellow
0.5,-0.29761084335374055,1,-0.6310130210636709,-0.49271377581378994,-0.8010370868434402,-0.230769,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.555556,-0.29720207860321546,-1,-0.6310130210636709,-0.4326712572296476,-0.6004002937342848,-0.230769,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.29720207860321546,-1,-0.6310130210636709,-0.4326712572296476,-0.7341581558070551,-0.230769,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.722222,-0.23000115361689435,-1,0.5662937368520125,-0.3726287386455052,-0.3663240351069368,-0.261538,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.555556,-0.29720207860321546,-1,-0.6310130210636709,-0.49271377581378994,-0.6672792247706699,-0.138462,-0.6521719925422409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.777778,-0.30398757346193156,-1,0.5662937368520125,-0.4326712572296476,-0.3663240351069368,-0.476923,0.13255528303704076,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,-0.29761084335374055,-1,-1.2296664000215125,-0.49271377581378994,-0.8344765523616328,-0.169231,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,-0.29761084335374055,-1,-1.2296664000215125,-0.4326712572296476,-0.8344765523616328,-0.169231,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.555556,-0.3012079731583611,-1,-0.6310130210636709,-0.3726287386455052,-0.8679160178798253,-0.015385,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.555556,-0.30096271430804605,-1,-0.6310130210636709,-0.49271377581378994,-0.33288456958874424,-0.476923,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.2781536412287473,-1,-0.6310130210636709,-0.3726287386455052,-0.46664243166151453,-0.292308,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.3042328323122466,-1,0.5662937368520125,-0.49271377581378994,0.0015100855931814568,-0.323077,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.3021072556095163,-1,0.5662937368520125,-0.3726287386455052,0.10182848214775916,-0.476923,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.3016167379088862,-1,0.5662937368520125,-0.3726287386455052,0.50310206836607,-0.661538,0.13255528303704076,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,-0.2781536412287473,-1,-0.6310130210636709,-0.49271377581378994,-0.5335213626978996,-0.476923,-0.6521719925422409,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388889,-0.3036605616615115,-1,-0.6310130210636709,-0.4326712572296476,-0.33288456958874424,-0.384615,0.13255528303704076,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.29107060734533946,-1,-1.2296664000215125,-0.4326712572296476,-0.9347949489162105,0.015385,-1.4368992681215225,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.777778,-0.25428177979808336,-1,2.960907252683379,-0.012373627140650973,1.3390887063208843,0.169231,1.702009834195604,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.722222,0.018854826502766736,-1,0.5662937368520125,-0.49271377581378994,0.4362231373296849,0.723077,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777778,-0.25428177979808336,-1,2.960907252683379,-0.13245866430893571,1.3390887063208843,0.169231,1.702009834195604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.722222,-0.30022693775710096,-1,-0.6310130210636709,-0.13245866430893571,-0.3663240351069368,0.107692,0.13255528303704076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.388889,-0.2998999259566809,-1,-0.6310130210636709,-0.49271377581378994,-0.46664243166151453,0.569231,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.300635702507626,-1,0.5662937368520125,-0.49271377581378994,0.50310206836607,-0.230769,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22820258871458407,-1,2.960907252683379,-0.3726287386455052,-0.06536884544320368,-0.507692,1.702009834195604,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.300635702507626,-1,2.960907252683379,-0.49271377581378994,0.6702993959570328,-0.261538,1.702009834195604,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22820258871458407,-1,0.5662937368520125,-0.012373627140650973,-0.19912670751597397,-0.446154,0.13255528303704076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,0.17958112640922327,-1,-0.6310130210636709,0.7081365958690575,-0.6338397592524774,-0.261538,-0.6521719925422409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.611111,-0.18037711290315117,-1,0.5662937368520125,-0.4326712572296476,-0.2994451040705517,-0.415385,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,0.022942474008017414,-1,0.5662937368520125,-0.49271377581378994,1.3390887063208843,0.538462,0.13255528303704076,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.666667,-0.09478177414320203,-1,-0.6310130210636709,-0.49271377581378994,0.3359047407751071,0.753846,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.300635702507626,1,0.5662937368520125,-0.49271377581378994,0.50310206836607,-0.107692,0.13255528303704076,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,0.17958112640922327,1,0.5662937368520125,-0.012373627140650973,-0.5000818971797071,-0.261538,1.702009834195604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.722222,0.9265578315187316,1,-1.2296664000215125,-0.49271377581378994,-0.7508778885661513,0.323077,-1.4368992681215225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.611111,-0.22820258871458407,1,0.5662937368520125,-0.4326712572296476,-0.19912670751597397,-0.046154,0.13255528303704076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,0.17958112640922327,1,0.5662937368520125,-0.13245866430893571,-0.5669608282160922,-0.323077,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722222,0.018854826502766736,1,-0.6310130210636709,-0.49271377581378994,-0.33288456958874424,-0.415385,0.13255528303704076,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.300635702507626,1,0.5662937368520125,-0.49271377581378994,0.50310206836607,-0.230769,0.13255528303704076,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.17958112640922327,-1,-0.6310130210636709,1.908986967551905,-0.6338397592524774,-0.2,-0.6521719925422409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.666667,-0.29965466710636585,-1,0.5662937368520125,-0.49271377581378994,-0.23256617303416652,0.046154,1.702009834195604,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444444,-0.300635702507626,-1,2.960907252683379,-0.49271377581378994,0.6702993959570328,-0.292308,1.702009834195604,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22820258871458407,-1,2.960907252683379,-0.49271377581378994,0.1687074131841443,-0.323077,1.702009834195604,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22820258871458407,-1,0.5662937368520125,-0.4326712572296476,-0.13224777647958882,-0.476923,1.702009834195604,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.22820258871458407,-1,0.5662937368520125,-0.49271377581378994,-0.13224777647958882,-0.476923,1.702009834195604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.166667,-0.2937684546988049,1,-0.6310130210636709,-0.49271377581378994,-0.5000818971797071,0.784615,-0.6521719925422409,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.611111,-0.18037711290315117,1,-0.6310130210636709,0.10771141002763378,-0.3663240351069368,0.138462,0.13255528303704076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.333333,-0.29826486695458065,1,-0.6310130210636709,-0.49271377581378994,-0.46664243166151453,0.538462,0.13255528303704076,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388889,-0.3022707615097263,1,0.5662937368520125,-0.49271377581378994,1.5062860339118471,1.0,1.702009834195604,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388889,-0.3001451848069959,1,0.5662937368520125,-0.49271377581378994,1.5062860339118471,0.876923,1.702009834195604,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
